postcode,p6_kwh_2023,p6_kwh_productie_2023,p6_gasm3_2023,p6_gas_aansluitingen_2023,p6_grondbeslag_m2,pc6_gemiddelde_woz_waarde_woning,pc6_eigendomssituatie_perc_koop,pc6_eigendomssituatie_perc_huur,pc6_eigendomssituatie_aantal_woningen_corporaties,buurtcode,wijkcode,gemeentecode,oppervlakte,woningequivalent,gas_ean_count,heat_demand_label_based,residential_share,address_count,p6_gasm3_2023_raw,climate_normalized,gas_input_kwh_annual,heat_gas_delivered,heat_nongas_estimated,heat_gross_annual,current_electrification_share,weight_res,weight_nonres,weight_E1,weight_E2,weight_G1,weight_G2
1827RW,2872.0,1684.0,1293.75,26,1904,436,100,0,0,BU03610704,WK036107,GM0361,2025.0,14,14,348615.0,1.0,14,1125.0,True,4929.5756249999995,4535.209575,7093.532925,11628.7425,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1827RX,2511.0,686.0,849.8499999999999,36,1552,286,100,0,0,BU03610704,WK036107,GM0361,2117.0,20,19,348375.0,1.0,20,739.0,True,3238.183454999999,2979.1287785999994,4659.662961399999,7638.791739999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1827RZ,2303.0,974.0,1325.9499999999998,46,3832,0,0,0,0,BU03610704,WK036107,GM0361,907.0,8,8,185005.0,1.0,8,1153.0,True,5052.267284999999,4648.0859021999995,7270.083077799999,11918.168979999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829AA,0.0,0.0,1325.9499999999998,46,3832,500,100,0,0,BU03610202,WK036102,GM0361,2249.0,16,16,776172.5,1.0,16,1153.0,True,5052.267284999999,4648.0859021999995,7270.083077799999,11918.168979999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829AB,7954.0,1090.0,2309.2,31,2569,449,90,0,0,BU03610202,WK036102,GM0361,2252.0,18,19,775475.0,0.75,20,2008.0,True,8798.74476,8094.8451792,12661.1681008,20756.01328,0.61,0.75,0.25,0.75,0.25,0.75,0.25
1829AC,4879.0,304.0,2710.5499999999997,34,8452,95,20,80,0,BU03610201,WK036102,GM0361,7717.0,109,20,1948515.0,0.9222222222222223,90,2357.0,True,10328.008664999998,9501.767971799998,1355583.0699234295,1365084.8378952295,0.993039430438294,0.9222222222222223,0.07777777777777772,0.9222222222222223,0.07777777777777772,0.9222222222222223,0.07777777777777772
1829AG,4337.0,797.0,1891.7499999999998,31,3111,440,80,0,0,BU03610202,WK036102,GM0361,3067.0,22,17,1012287.5,0.9,20,1645.0,True,7208.135024999999,6631.4842229999995,10372.321476999998,17003.805699999997,0.61,0.9,0.09999999999999998,0.9,0.09999999999999998,0.9,0.09999999999999998
1829AH,4600.0,1411.0,1961.8999999999999,34,3065,452,90,0,0,BU03610202,WK036102,GM0361,2419.0,18,18,891422.5,0.9473684210526315,19,1706.0,True,7475.427570000001,6877.393364400001,10756.9485956,17634.34196,0.61,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.052631578947368474
1829AJ,3925.0,876.0,1382.3,26,1951,384,90,0,0,BU03610201,WK036102,GM0361,2050.0,15,13,651827.5,0.9285714285714286,14,1202.0,True,5266.97769,4845.6194748,7579.045845199998,12424.665319999998,0.61,0.9285714285714286,0.0714285714285714,0.9285714285714286,0.0714285714285714,0.9285714285714286,0.0714285714285714
1829AN,2344.0,521.0,1622.6499999999999,29,1565,355,100,0,0,BU03610201,WK036102,GM0361,2330.0,17,17,644602.5,0.9444444444444444,18,1411.0,True,6182.783295,5688.1606314,8896.866628599999,14585.027259999999,0.61,0.9444444444444444,0.05555555555555558,0.9444444444444444,0.05555555555555558,0.9444444444444444,0.05555555555555558
1829AP,1351.0,1006.0,713.0,56,2859,213,0,100,0,BU03610201,WK036102,GM0361,2304.0,33,35,239820.0,1.0,33,620.0,True,2716.7439,2499.404388,3909.324812,6408.7292,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829AR,3322.0,844.0,1467.3999999999999,30,1213,362,100,0,0,BU03610201,WK036102,GM0361,2481.0,16,16,754870.0,1.0,16,1276.0,True,5591.23422,5143.9354824,8045.642677599999,13189.57816,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829AS,2509.0,1015.0,987.8499999999999,41,3308,421,100,0,0,BU03610201,WK036102,GM0361,3403.0,23,23,910805.0,1.0,23,859.0,True,3764.004854999999,3462.8844665999995,5416.306473399999,8879.190939999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829AT,1599.0,904.0,634.8,35,757,214,0,0,0,BU03610201,WK036102,GM0361,1404.0,20,21,145400.0,1.0,20,552.0,True,2418.77844,2225.2761648,3480.5601551999994,5705.836319999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BA,2904.0,1009.0,1615.7499999999998,19,1608,501,0,0,0,BU03610202,WK036102,GM0361,2044.0,9,9,740582.5,1.0,9,1405.0,True,6156.492224999999,5663.972846999999,8859.034452999998,14523.007299999997,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BB,2369.0,2594.0,1597.35,24,3453,465,100,0,0,BU03610202,WK036102,GM0361,2459.0,15,15,743722.5,1.0,15,1389.0,True,6086.382704999999,5599.4720886,8758.1486514,14357.62074,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BC,4061.0,2707.0,1815.85,44,4075,538,90,0,0,BU03610202,WK036102,GM0361,5043.0,27,24,1338617.5,1.0,27,1579.0,True,6918.933254999999,6365.4185946,9956.1675454,16321.58614,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BD,2867.0,1087.0,1877.9499999999998,29,4227,0,100,0,0,BU03610202,WK036102,GM0361,3152.0,17,17,848355.0,1.0,17,1633.0,True,7155.552884999999,6583.108654199999,10296.657125799999,16879.765779999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BE,2733.0,1248.0,1910.1499999999999,32,5553,496,100,0,0,BU03610202,WK036102,GM0361,3109.0,17,17,805020.0,1.0,17,1661.0,True,7278.2445450000005,6695.984981400001,10473.207278599999,17169.19226,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BG,3249.0,1282.0,1676.6999999999998,26,4410,526,90,0,0,BU03610202,WK036102,GM0361,3074.0,16,15,864997.5,1.0,16,1458.0,True,6388.730009999999,5877.6316092,9193.218670799997,15070.850279999997,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BH,4105.0,2866.0,1734.1999999999998,20,1401,662,100,0,0,BU03610202,WK036102,GM0361,2141.0,11,11,555022.5,1.0,11,1508.0,True,6607.82226,6079.1964792,9508.4868008,15587.68328,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BJ,3562.0,1881.0,1537.55,40,3021,532,100,0,0,BU03610202,WK036102,GM0361,3201.0,21,21,968630.0,1.0,21,1337.0,True,5858.526765,5389.8446238,8430.2697962,13820.11442,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BK,3511.0,684.0,1465.1,39,3214,430,100,0,0,BU03610202,WK036102,GM0361,2997.0,23,23,864825.0,1.0,23,1274.0,True,5582.47053,5135.8728876,8033.0319524,13168.90484,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BL,3382.0,1394.0,1614.6,33,2320,439,100,0,0,BU03610202,WK036102,GM0361,2456.0,20,19,707775.0,0.9523809523809523,21,1404.0,True,6152.11038,5659.9415496,8852.729090399998,14512.670639999998,0.61,0.9523809523809523,0.04761904761904767,0.9523809523809523,0.04761904761904767,0.9523809523809523,0.04761904761904767
1829BM,4571.0,177.0,1906.6999999999998,24,1750,479,90,0,0,BU03610202,WK036102,GM0361,2075.0,15,13,678677.5,0.9333333333333333,15,1658.0,True,7265.09901,6683.8910892,10454.2911908,17138.18228,0.61,0.9333333333333333,0.06666666666666665,0.9333333333333333,0.06666666666666665,0.9333333333333333,0.06666666666666665
1829BN,3087.0,349.0,1747.9999999999998,42,2900,343,60,40,10,BU03610202,WK036102,GM0361,2470.0,21,21,796475.0,0.9545454545454546,22,1520.0,True,6660.404399999998,6127.572047999998,9584.151151999999,15711.723199999997,0.61,0.9545454545454546,0.045454545454545414,0.9545454545454546,0.045454545454545414,0.9545454545454546,0.045454545454545414
1829BP,1385.0,1016.0,1233.9499999999998,21,1183,343,50,50,5,BU03610202,WK036102,GM0361,1119.0,12,12,363052.5,1.0,12,1073.0,True,4701.719684999999,4325.582110199999,6765.654069799999,11091.236179999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BR,3084.0,887.0,1586.9999999999998,22,1823,422,90,0,0,BU03610202,WK036102,GM0361,1872.0,13,12,445585.0,1.0,13,1380.0,True,6046.946099999999,5563.190412,8701.400387999998,14264.590799999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BS,2905.0,154.0,1928.55,16,2712,0,0,0,0,BU03610202,WK036102,GM0361,1494.0,12,10,571372.5,0.8,10,1677.0,True,7348.354065,6760.4857398,10574.093080199998,17334.57882,0.61,0.8,0.19999999999999996,0.8,0.19999999999999996,0.8,0.19999999999999996
1829BT,3069.0,1445.0,1753.7499999999998,35,3165,416,90,0,0,BU03610202,WK036102,GM0361,2818.0,21,19,1019572.5,0.9473684210526315,19,1525.0,True,6682.313624999998,6147.728534999998,9615.677964999999,15763.406499999997,0.61,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.052631578947368474
1829BV,2275.0,1389.0,1678.9999999999998,28,2737,442,70,0,0,BU03610202,WK036102,GM0361,2306.0,16,16,641007.5,0.9375,16,1460.0,True,6397.493699999999,5885.694203999999,9205.829396,15091.523599999999,0.61,0.9375,0.0625,0.9375,0.0625,0.9375,0.0625
1829BW,2738.0,457.0,1650.2499999999998,23,1009,403,100,0,0,BU03610202,WK036102,GM0361,1556.0,12,12,549342.5,1.0,12,1435.0,True,6287.947574999998,5784.9117689999985,9048.195330999999,14833.107099999997,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BX,2712.0,1103.0,1535.2499999999998,23,2319,0,100,0,0,BU03610202,WK036102,GM0361,1736.0,12,12,543945.0,1.0,12,1335.0,True,5849.763074999998,5381.782028999998,8417.659070999998,13799.441099999996,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829BZ,3552.0,558.0,804.9999999999999,133,4953,0,0,0,0,BU03610202,WK036102,GM0361,268.0,2,2,72095.0,1.0,2,700.0,True,3067.2914999999994,2821.9081799999994,4413.75382,7235.661999999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CA,3552.0,558.0,804.9999999999999,133,4953,236,20,80,0,BU03610202,WK036102,GM0361,10783.0,67,67,1767342.5,0.9305555555555556,72,700.0,True,3067.2914999999994,2821.9081799999994,4413.75382,7235.661999999999,0.61,0.9305555555555556,0.06944444444444442,0.9305555555555556,0.06944444444444442,0.9305555555555556,0.06944444444444442
1829CB,3174.0,973.0,1606.55,25,2024,377,100,0,0,BU03610202,WK036102,GM0361,1933.0,13,13,600850.0,0.8666666666666667,15,1397.0,True,6121.437465,5631.7224678,8808.5915522,14440.31402,0.61,0.8666666666666667,0.1333333333333333,0.8666666666666667,0.1333333333333333,0.8666666666666667,0.1333333333333333
1829CC,3270.0,834.0,1701.9999999999998,62,6057,0,0,0,0,BU03610202,WK036102,GM0361,1055.0,8,8,303737.5,1.0,8,1480.0,True,6485.130599999998,5966.320151999998,9331.936647999999,15298.256799999997,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CD,3270.0,834.0,1701.9999999999998,62,6057,349,0,0,0,BU03610202,WK036102,GM0361,1002.0,8,8,300852.5,1.0,8,1480.0,True,6485.130599999998,5966.320151999998,9331.936647999999,15298.256799999997,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CE,3270.0,834.0,1701.9999999999998,62,6057,390,100,0,0,BU03610202,WK036102,GM0361,3397.0,25,19,1019515.0,0.9473684210526315,19,1480.0,True,6485.130599999998,5966.320151999998,9331.936647999999,15298.256799999997,0.61,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.052631578947368474
1829CG,2740.0,1063.0,1652.55,50,3430,366,100,0,0,BU03610202,WK036102,GM0361,3645.0,26,26,1114585.0,0.9629629629629629,27,1437.0,True,6296.711265,5792.9743638,9060.8060562,14853.78042,0.61,0.9629629629629629,0.03703703703703709,0.9629629629629629,0.03703703703703709,0.9629629629629629,0.03703703703703709
1829CH,3269.0,1123.0,1405.3,35,2077,319,70,30,0,BU03610202,WK036102,GM0361,2727.0,24,20,925485.0,0.9565217391304348,23,1222.0,True,5354.614589999999,4926.2454228,7705.153097199999,12631.398519999999,0.61,0.9565217391304348,0.04347826086956519,0.9565217391304348,0.04347826086956519,0.9565217391304348,0.04347826086956519
1829CJ,2459.0,938.0,1288.0,34,2151,350,90,0,0,BU03610202,WK036102,GM0361,2222.0,18,18,710732.5,1.0,18,1120.0,True,4907.6664,4515.053088000001,7062.006112000001,11577.059200000002,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CK,2699.0,801.0,1260.3999999999999,61,4046,0,0,0,0,BU03610202,WK036102,GM0361,780.0,6,6,278850.0,1.0,6,1096.0,True,4802.50212,4418.3019504,6910.677409599999,11328.97936,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CL,2699.0,801.0,1260.3999999999999,61,4046,0,0,0,0,BU03610202,WK036102,GM0361,353.0,3,3,107400.0,1.0,3,1096.0,True,4802.50212,4418.3019504,6910.677409599999,11328.97936,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CM,2699.0,801.0,1260.3999999999999,61,4046,287,0,0,0,BU03610202,WK036102,GM0361,640.0,6,6,133012.5,1.0,6,1096.0,True,4802.50212,4418.3019504,6910.677409599999,11328.97936,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CN,2699.0,801.0,1260.3999999999999,61,4046,317,0,0,0,BU03610202,WK036102,GM0361,714.0,6,6,236457.5,1.0,6,1096.0,True,4802.50212,4418.3019504,6910.677409599999,11328.97936,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CP,2699.0,801.0,1260.3999999999999,61,4046,0,100,0,0,BU03610202,WK036102,GM0361,2257.0,13,13,522732.5,0.6190476190476191,21,1096.0,True,4802.50212,4418.3019504,6910.677409599999,11328.97936,0.61,0.6190476190476191,0.38095238095238093,0.6190476190476191,0.38095238095238093,0.6190476190476191,0.38095238095238093
1829CR,1740.0,1571.0,1130.4499999999998,28,1074,276,30,70,10,BU03610202,WK036102,GM0361,1454.0,15,15,316905.0,1.0,15,983.0,True,4307.353634999999,3962.765344199999,6198.171435799999,10160.936779999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CS,1929.0,1846.0,1090.1999999999998,35,2431,380,90,0,0,BU03610202,WK036102,GM0361,2320.0,19,19,510562.5,1.0,19,948.0,True,4153.989059999999,3821.6699351999996,5977.483744799998,9799.153679999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CT,2561.0,765.0,1137.35,24,1093,0,100,0,0,BU03610202,WK036102,GM0361,1342.0,12,12,414215.0,1.0,12,989.0,True,4333.644704999999,3986.953128599999,6236.003611399999,10222.956739999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CV,3630.0,588.0,1629.55,50,3047,347,100,0,0,BU03610202,WK036102,GM0361,9430.0,72,28,3182367.5,0.896551724137931,29,1417.0,True,6209.074365,5712.348415800001,981324.7682486445,987037.1166644446,0.9942126305897147,0.896551724137931,0.10344827586206895,0.896551724137931,0.10344827586206895,0.896551724137931,0.10344827586206895
1829CW,3008.0,177.0,1468.55,51,1730,325,100,0,0,BU03610202,WK036102,GM0361,4201.0,29,29,1256780.0,1.0,29,1277.0,True,5595.616065,5147.9667798,8051.9480402,13199.91482,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829CZ,4383.0,1426.0,2640.3999999999996,36,2613,506,90,0,0,BU03610201,WK036102,GM0361,4715.0,31,19,1413307.5,0.9047619047619048,21,2296.0,True,10060.716119999997,9255.858830399999,14477.112529599997,23732.971359999996,0.61,0.9047619047619048,0.09523809523809523,0.9047619047619048,0.09523809523809523,0.9047619047619048,0.09523809523809523
1829DA,2526.0,418.0,1205.1999999999998,37,4342,267,90,0,0,BU03610202,WK036102,GM0361,2403.0,21,21,584795.0,1.0,21,1048.0,True,4592.173559999999,4224.7996752,6608.020004799999,10832.819679999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829DB,1961.0,99.0,1206.35,36,4011,271,90,0,0,BU03610202,WK036102,GM0361,2117.0,20,20,534245.0,1.0,20,1049.0,True,4596.555404999999,4228.8309726,6614.3253674,10843.15634,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829DC,2986.0,2071.0,1485.8,22,3282,407,100,0,0,BU03610202,WK036102,GM0361,2006.0,11,11,489600.0,1.0,11,1292.0,True,5661.343739999999,5208.4362408,8146.5284792,13354.96472,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829DE,3014.0,295.0,0.0,0,0,207,0,0,0,BU03610202,WK036102,GM0361,1816.0,24,1,412320.0,1.0,24,0.0,True,0.0,0.0,412320.0,412320.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1829DG,2081.0,0.0,0.0,0,0,205,0,0,0,BU03610202,WK036102,GM0361,1944.0,26,0,427680.0,1.0,26,0.0,True,0.0,0.0,427680.0,427680.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1829DH,2328.0,0.0,0.0,0,0,218,0,0,0,BU03610202,WK036102,GM0361,840.0,10,0,189000.0,1.0,10,0.0,True,0.0,0.0,189000.0,189000.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1829EA,3653.0,936.0,1773.3,39,4418,232,30,70,20,BU03610202,WK036102,GM0361,4184.0,44,20,1111137.5,0.9411764705882353,34,1542.0,True,6756.8049900000005,6216.2605908000005,135988.4941292,142204.75472,0.9562865489059085,0.9411764705882353,0.05882352941176472,0.9411764705882353,0.05882352941176472,0.9411764705882353,0.05882352941176472
1829EB,2253.0,1024.0,1613.4499999999998,35,1678,405,100,0,0,BU03610202,WK036102,GM0361,2682.0,19,18,718112.5,1.0,19,1403.0,True,6147.728534999999,5655.910252199999,8846.423727799998,14502.333979999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829EC,1739.0,843.0,1063.75,38,1406,285,60,40,5,BU03610202,WK036102,GM0361,2047.0,20,20,582140.0,1.0,20,925.0,True,4053.206625,3728.950095,5832.460405,9561.4105,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829ED,1893.0,188.0,1269.6,34,2108,372,0,0,0,BU03610201,WK036102,GM0361,730.0,6,6,198955.0,1.0,6,1104.0,True,4837.55688,4450.5523296,6961.120310399999,11411.672639999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829EE,1893.0,188.0,1269.6,34,2108,320,100,0,0,BU03610201,WK036102,GM0361,1382.0,12,12,473862.5,1.0,12,1104.0,True,4837.55688,4450.5523296,6961.120310399999,11411.672639999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829EG,2525.0,1291.0,1346.6499999999999,46,2280,331,70,30,10,BU03610201,WK036102,GM0361,3929.0,25,25,1135262.5,0.36231884057971014,69,1171.0,True,5131.140495,4720.6492554,7383.5796046,12104.22886,0.61,0.36231884057971014,0.6376811594202898,0.36231884057971014,0.6376811594202898,0.36231884057971014,0.6376811594202898
1829EH,1406.0,1078.0,979.8,75,3225,215,0,0,0,BU03610202,WK036102,GM0361,623.0,9,9,87307.5,1.0,9,852.0,True,3733.3319400000005,3434.6653848000005,5372.168935199999,8806.83432,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829EJ,2610.0,414.0,979.8,75,3225,0,0,0,0,BU03610202,WK036102,GM0361,546.0,7,7,79625.0,1.0,7,852.0,True,3733.3319400000005,3434.6653848000005,5372.168935199999,8806.83432,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829GA,2610.0,414.0,979.8,75,3225,177,0,0,0,BU03610201,WK036102,GM0361,1870.0,25,24,517815.0,0.9583333333333334,24,852.0,True,3733.3319400000005,3434.6653848000005,5372.168935199999,8806.83432,0.61,0.9583333333333334,0.04166666666666663,0.9583333333333334,0.04166666666666663,0.9583333333333334,0.04166666666666663
1829GB,750.0,531.0,561.1999999999999,38,1434,135,0,0,0,BU03610201,WK036102,GM0361,1060.0,20,20,259965.0,1.0,20,488.0,True,2138.34036,1967.2731312,3077.0169487999997,5044.29008,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829GC,3662.0,205.0,1267.3,52,9117,0,0,0,0,BU03610202,WK036102,GM0361,2267.0,16,4,774387.5,0.0,16,1102.0,True,4828.793189999999,4442.4897347999995,6948.5095851999995,11390.999319999999,0.61,0.0,1.0,0.0,1.0,0.0,1.0
1829GD,3662.0,205.0,1267.3,52,9117,194,80,30,0,BU03610202,WK036102,GM0361,2304.0,24,24,656685.0,1.0,24,1102.0,True,4828.793189999999,4442.4897347999995,6948.5095851999995,11390.999319999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HA,2081.0,1136.0,1127.0,35,1470,299,50,50,10,BU03610201,WK036102,GM0361,1921.0,19,19,499495.0,1.0,19,980.0,True,4294.208099999999,3950.6714519999996,6179.255348,10129.9268,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HB,1737.0,798.0,1076.3999999999999,35,992,297,0,80,15,BU03610201,WK036102,GM0361,1749.0,18,18,344955.0,1.0,18,936.0,True,4101.406919999999,3773.2943663999995,5901.819393599999,9675.113759999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HC,1933.0,1210.0,1159.1999999999998,20,909,371,60,0,0,BU03610201,WK036102,GM0361,1492.0,11,11,367670.0,1.0,11,1008.0,True,4416.89976,4063.5477792,6355.805500799999,10419.35328,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HD,2421.0,383.0,1270.75,27,1575,322,60,40,5,BU03610201,WK036102,GM0361,1851.0,14,14,529577.5,0.4827586206896552,29,1105.0,True,4841.938725,4454.583627,6967.425673,11422.0093,0.61,0.4827586206896552,0.5172413793103448,0.4827586206896552,0.5172413793103448,0.4827586206896552,0.5172413793103448
1829HE,4055.0,785.0,1122.3999999999999,38,884,284,0,80,15,BU03610201,WK036102,GM0361,2048.0,20,20,451562.5,0.7142857142857143,28,976.0,True,4276.68072,3934.5462624,6154.033897599999,10088.58016,0.61,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857
1829HG,3104.0,1911.0,1968.8,28,1581,540,90,0,0,BU03610201,WK036102,GM0361,2486.0,15,14,786817.5,1.0,15,1712.0,True,7501.71864,6901.5811488,10794.7807712,17696.36192,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HH,2395.0,1178.0,1159.1999999999998,36,2262,343,100,0,0,BU03610201,WK036102,GM0361,2577.0,20,20,701942.5,0.8695652173913043,23,1008.0,True,4416.89976,4063.5477792,6355.805500799999,10419.35328,0.61,0.8695652173913043,0.13043478260869568,0.8695652173913043,0.13043478260869568,0.8695652173913043,0.13043478260869568
1829HJ,2869.0,680.0,1336.3,28,1630,0,100,0,0,BU03610201,WK036102,GM0361,1775.0,14,14,497565.0,1.0,14,1162.0,True,5091.70389,4684.3675788,7326.831341200001,12011.19892,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HK,3258.0,1005.0,2193.0499999999997,23,3694,0,90,0,0,BU03610201,WK036102,GM0361,2263.0,12,12,654462.5,1.0,12,1907.0,True,8356.178414999998,7687.6841417999985,12024.326478199999,19712.010619999997,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HL,1771.0,231.0,1074.1,28,1043,243,0,0,0,BU03610201,WK036102,GM0361,1195.0,14,14,286687.5,1.0,14,934.0,True,4092.6432299999997,3765.2317716,5889.208668399999,9654.440439999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HM,2306.0,535.0,1148.85,25,844,295,40,60,10,BU03610201,WK036102,GM0361,1391.0,14,14,287390.0,1.0,14,999.0,True,4377.4631549999995,4027.2661025999996,6299.057237399999,10326.323339999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HN,1684.0,101.0,1140.8,38,995,247,0,0,0,BU03610201,WK036102,GM0361,1782.0,20,20,442562.5,0.6451612903225806,31,992.0,True,4346.790239999999,3999.0470207999997,6254.919699199999,10253.966719999999,0.61,0.6451612903225806,0.3548387096774194,0.6451612903225806,0.3548387096774194,0.6451612903225806,0.3548387096774194
1829HP,2732.0,0.0,1031.55,38,1108,243,0,0,0,BU03610201,WK036102,GM0361,1793.0,20,20,427470.0,0.6451612903225806,31,897.0,True,3930.5149650000003,3616.0737678000005,5655.910252199999,9271.98402,0.61,0.6451612903225806,0.3548387096774194,0.6451612903225806,0.3548387096774194,0.6451612903225806,0.3548387096774194
1829HR,2345.0,106.0,1242.0,38,1638,287,40,60,15,BU03610201,WK036102,GM0361,2329.0,23,23,621362.5,1.0,23,1080.0,True,4732.3926,4353.801192,6809.791608,11163.5928,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HS,2778.0,1402.0,1475.4499999999998,26,1854,440,100,0,0,BU03610201,WK036102,GM0361,2312.0,15,15,708647.5,0.9375,16,1283.0,True,5621.907134999999,5172.154564199999,8089.780215799999,13261.934779999998,0.61,0.9375,0.0625,0.9375,0.0625,0.9375,0.0625
1829HT,3560.0,1300.0,1834.2499999999998,31,1755,431,90,0,0,BU03610201,WK036102,GM0361,2345.0,16,16,716162.5,1.0,16,1595.0,True,6989.042774999999,6429.919352999999,10057.053347,16486.9727,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HV,2886.0,864.0,1781.35,43,3967,436,100,0,0,BU03610201,WK036102,GM0361,3510.0,23,23,1108165.0,1.0,23,1549.0,True,6787.477905,6244.4796726,9767.006667399999,16011.48634,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HW,2586.0,77.0,1262.6999999999998,31,1384,310,50,50,10,BU03610201,WK036102,GM0361,1826.0,16,16,458760.0,0.9411764705882353,17,1098.0,True,4811.26581,4426.3645452,6923.288134799999,11349.65268,0.61,0.9411764705882353,0.05882352941176472,0.9411764705882353,0.05882352941176472,0.9411764705882353,0.05882352941176472
1829HX,2230.0,679.0,1090.1999999999998,18,767,334,60,0,0,BU03610201,WK036102,GM0361,1182.0,10,10,297215.0,1.0,10,948.0,True,4153.989059999999,3821.6699351999996,5977.483744799998,9799.153679999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829HZ,3228.0,1063.0,1459.35,29,3652,270,0,0,0,BU03610201,WK036102,GM0361,569.0,5,2,220915.0,0.8333333333333334,6,1269.0,True,5560.561304999999,5115.716400599999,8001.505139399999,13117.221539999999,0.61,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.16666666666666663
1829JA,3228.0,1063.0,1459.35,29,3652,570,100,0,0,BU03610201,WK036102,GM0361,2998.0,15,14,490097.5,1.0,15,1269.0,True,5560.561304999999,5115.716400599999,8001.505139399999,13117.221539999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829JB,3125.0,1000.0,1504.1999999999998,51,5231,514,100,0,0,BU03610201,WK036102,GM0361,5004.0,28,28,835112.5,1.0,28,1308.0,True,5731.453259999999,5272.936999199999,8247.4142808,13520.351279999999,0.61,1.0,0.0,1.0,0.0,1.0,0.0
1829JC,3680.0,2398.0,1367.35,51,3838,545,100,0,0,BU03610201,WK036102,GM0361,5121.0,28,27,877490.0,1.0,28,1189.0,True,5210.013704999999,4793.2126086,7497.076131399998,12290.288739999998,0.61,1.0,0.0,1.0,0.0,1.0,0.0
